,tittle,price,link
279,"ASUS Zenbook 14, Smartchoice, Intel Core Ultra 5 Series 2,16GB RAM,1TB SSD,3K OLED 14"", Touchscreen, Win 11, Office Home 2024,Blue, 1.28kg, UX3405CA-PZ162WS, Intel iGPU, M365 Basic (1Year)* Laptop","â‚¹1,14,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjQwNTQ4MDk0Mzg5Mzk0OjE3ODE2MzUxMTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTE1MjM5NTk1MDIzMjo6NDo6&url=%2FASUS-Zenbook-screen-Windows-UX3405CA-PZ162WS%2Fdp%2FB0DSHTHR67%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DSHTHR67%26pd_rd_r%3Df2dd2f71-a63b-45ae-a8a7-f610fb9367a7%26pd_rd_w%3DenDpH%26pd_rd_wg%3DBrU1U%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D6RGZ1QAX9DWM7TWVQ6NC%26qid%3D1781635110%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-213-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DD4e1aFHjWS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=D4e1aFHjWS&sp_cr=ZAZ
280,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core i3/Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" FHD 120Hz IPS AG 250 nit Display, Win 11 + Office 2024, Black, 1.63Kg","â‚¹58,490tk",https://amazon.in//Dell-Previously-Inspiron-Processor-Graphics/dp/B0GV1L119H/ref=sr_1_214?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
281,"acer Aspire AMD Ryzen 3-7330U Processor Laptop with 39.62 cm (15.6"") Full HD LED-Backlit IPS Display (8 GB RAM/512 GB SSD/WiFi 6/AMD Radeon Graphics/Win11 Home/55Wh) AS15-42, Pure Silver, 1.79KG","â‚¹42,910tk",https://amazon.in//Acer-Processor-LED-Backlit-Graphics-A325-42/dp/B0DMF7YXQ3/ref=sr_1_215?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
282,"ASUS Vivobook 15 (2026),AMD Ryzen 5 150,Fingerprint Sensor,16GB RAM, 512GB SSD,FHD, 15.6"", (39.6 cm),Windows 11,M365 Basic(1 Year)* Office 2024,Quiet Blue,1.70 kg,M1502NAQ-BQ118WS,Thin & Light Laptop","â‚¹58,990tk",https://amazon.in//ASUS-Vivobook-Fingerprint-Windows-M1502NAQ-BQ118WS/dp/B0GGRYFZ15/ref=sr_1_216?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
283,"Lenovo Legion Pro 5 2025 AMD Ryzen 9 9955HX | NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/WQXGA OLED/165Hz/16 (40.6cm)/Windows 11/Office 2024+AI Now/Black/2.3Kg), 83F2004CIN AI Powered Gaming Laptop","â‚¹2,45,490tk",https://amazon.in//Lenovo-Legion-Windows-83F2004CIN-Powered/dp/B0GSR3XGJB/ref=sr_1_217?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
284,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver","â‚¹98,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODM1NTk5Nzc5OTk3NzM1OjE3ODE2MzUxMTA6c3BfbXRmOjMwMDQ5OTQ1MzM0NzczMjo6MDo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDX3JF4%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635110%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D3PwmGseZ5X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3PwmGseZ5X&sp_cr=ZAZ
285,"Apple 2026 MacBook Air 13â€³ laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Starlight","â‚¹1,11,500tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODM1NTk5Nzc5OTk3NzM1OjE3ODE2MzUxMTA6c3BfbXRmOjMwMDk4ODU2Njk0NjQzMjo6MDo6&url=%2FApple-2026-MacBook-laptop-chip%2Fdp%2FB0GR1G3C3X%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635110%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DnCJRtQ7Y2Q%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=nCJRtQ7Y2Q&sp_cr=ZAZ
286,"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/1TB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ1297WS","â‚¹69,990tk",https://amazon.in//ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ1297WS/dp/B0FN97FRVS/ref=sr_1_221?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
287,"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24","â‚¹74,990tk",https://amazon.in//Dell-Anti-Glare-Graphics-Standard-Dedicated/dp/B0GWHFBV9M/ref=sr_1_222?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
288,"BrowseBook 14.1"" FHD IPS Laptop | Best Student & Office Work Laptop | Celeron N4020 | 4GB RAM | 256GB SSD | Windows 11 | 38Wh | 1.3kg | Grey","â‚¹16,990tk",https://amazon.in//Neopticon-BrowseBook-Student-Celeron-Windows/dp/B0FC6576LN/ref=sr_1_22?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.Ln_sjZiyRuUcaBG36UP7pDrhVEgt6bRspsDtz3BW3CL9IVKnCbsGyMvhWpgoHbe0xWNm20vaL8FYb4o0qOws5M7LJsCWBoE4cdeWqckF8iCSBfZ_9fHwd4odXS8dNpZ7M1JfpiYvbK854M_2NviihyXz-M7BDyalrqKVCmW3dIAikqnmH2uytrbuRwc9_kStTs3rIDlF3OrU_srmjxxiaZjjV8co6y1pZk8PZxweI04.5gyQcc9nSve-LbQ18aL9qPUadnTd1EqCN49odcATv1o&dib_tag=se&keywords=laptop&qid=1781635080&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
289,"HP 14 AI, Intel Core Ultra 7 155H (16GB DDR5, 512GB SSD) FHD, Anti-Glare, 14""/35.6cm, Win11, Office21, Silver, 1.4kg, gr1023TU, Intel Arc Graphics, FHD Camera w/Shutter, Backlit Kb AI Powered Laptop","â‚¹84,034tk",https://amazon.in//HP-14-inch-Graphics-Privacy-gr1023TU/dp/B0D8J85F5X/ref=sr_1_223?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
290,"Acer Aspire Lite Intel Core i3/Core 3 14th Gen-100U Processor, Office 2024 + M365 Basic, 8GB RAM/256GB SSD, 15.6""/39.62 cm, FHD IPS Display,Win11Home, Steel Grey, 1.59Kg, AL15-53, Thin & Light Laptop","â‚¹44,990tk",https://amazon.in//Acer-Gen-100U-Processor-Win11Home-AL15-53/dp/B0GXYVZFDN/ref=sr_1_224?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
291,"HP Professional 240R G10 Ultra-Light Business Laptop with Intel Core 3-100U, 8GB DDR4 RAM, 512GB SSD, 14â€³ FHD IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024, Turbo Silver","â‚¹51,710tk",https://amazon.in//HP-Professional-Ultra-Light-Business-Display/dp/B0FZJ98WL2/ref=sr_1_225?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
292,"HP 15, AMD Ryzen 5 7520U (8GB LPDDR5, 512GB SSD) Anti-Glare, FHD,15.6''/39.6 cm, Win 11, Office 21, Silver, 1.59kg, fc0155AU, FHD Camera with Privacy Shutter, Backlit KB Laptop","â‚¹54,990tk",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-fc0155AU/dp/B0CY2R1G3G/ref=sr_1_226?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
293,"Acer Aspire Lite, AMD Ryzen 5-5625U, Office 2024 + M365 Basic, 16GB, 512GB, FHD 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 KG, AL15-41, Premium Thin and Light Laptop","â‚¹54,990tk",https://amazon.in//Acer-5-5625U-AL15-41-Multicolor-Keyboard/dp/B0DG2LSP9N/ref=sr_1_227?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
294,"HP OmniBook 7 OLED (Previously Pavilion Plus) Intel Core Ultra 5 255H (16GB LPDDR5,1TB SSD) 3K, 0.2 ms, 14''/35.6cm, Win11, M365, Office24, Meteor Silver,1.5kg, fr0789TU, 5MP Camera, Backlit AI Laptop","â‚¹1,03,490tk",https://amazon.in//HP-OmniBook-Previously-Pavilion-fr0789TU/dp/B0FP5NF7KR/ref=sr_1_228?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8&dib_tag=se&keywords=laptop&qid=1781635110&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
295,"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18â€‘core CPU and 20â€‘core GPU: Built for AI, 41.05 cm (16.2â€³) Liquid Retina XDR Display, 48GB Unified Memory, 1TB SSD Storage; Silver","â‚¹3,39,900tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODM1NTk5Nzc5OTk3NzM1OjE3ODE2MzUxMTA6c3BfYnRmOjMwMTEzNTEwODU3MTIzMjo6MDo6&url=%2FApple-MacBook-Laptop-18%25E2%2580%2591core-20%25E2%2580%2591core%2Fdp%2FB0GR1K3HHF%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635110%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DfL2FlGgufk%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=fL2FlGgufk&sp_cr=ZAZ
296,"ASUS Vivobook S14, Intel Core Ultra 7 255H, 16GB RAM, 512GB SSD, FHD+ 14"", Windows 11,Office Home 2024 M365 Basic (1Year)*, Cool Silver, 1.4Kg, S3407CA-LY084WS, Intel iGPU, Metallic Design Laptop","â‚¹83,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODM1NTk5Nzc5OTk3NzM1OjE3ODE2MzUxMTA6c3BfYnRmOjMwMTE1MjM5NTk0OTAzMjo6MDo6&url=%2FASUS-Vivobook-Windows-S3407CA-LY084WS-Metallic%2Fdp%2FB0F9YGLNY1%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.nBXq7jdrfykelBJIQVV0lM7LwAovAY6bhToYzaQMVhLuAO17jZb9dpNawOyKsIa5koidClHdK0SkD1dm3p4Q3RKQPJV-SNjP4qnrGwh6LqLrGPSClILJBpiwLv-0dyougC32kVgclLhTWVHlUoMRbOENkUNLOoBRrWX2KQYSgA3rZVC4fUOAPr6yDIp27wxFjZnh-WzwpKk-CGD2OaXS3tYbBvGpdxCMjzNk9bCVRJU.3czh7hZrdc0eG9Hj57WTaJaG-VWXrgFsC1NigD4iFG8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635110%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DrKvLayGWJO%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=rKvLayGWJO&sp_cr=ZAZ
297,"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Silver","â‚¹72,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzI1Njg1MzU0NDM2NzMwOjE3ODE2MzUxMTM6c3BfYXRmX25leHQ6MzAwOTg4NTY2OTQ0MDMyOjowOjo&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR6JQD79%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.13aG4csWgfYIcwtbLdkimymfDUG0zzSMYx6DEQLFHHKg0ik_WZhcEYMnY0oBgjIRaCCneKAoJD5dJGPFEqZgFE5SzwFJtJ1cNoHVe4IfopwZIc6CgzLPUXpPU5BXy3EdAEUAIVti22EORnf4YfOHKFtMSHkM8tkrYp2oAQQMpKlKZ5PZHIN3H202wf8_kMajfnlH_IRR0IVJRnfhkKEyPlKJvpFucdvIe59sAsAFZME.M-nnstwdzhz2PN_Hqi7CHQzo89ioJhaHStbyQsSxtfU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635113%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DNA01YoUFuJ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=NA01YoUFuJ&sp_cr=ZAZ
298,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver","â‚¹98,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzI1Njg1MzU0NDM2NzMwOjE3ODE2MzUxMTM6c3BfYXRmX25leHQ6MzAwNDk5NDUzMzQ3NzMyOjowOjo&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDX3JF4%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.13aG4csWgfYIcwtbLdkimymfDUG0zzSMYx6DEQLFHHKg0ik_WZhcEYMnY0oBgjIRaCCneKAoJD5dJGPFEqZgFE5SzwFJtJ1cNoHVe4IfopwZIc6CgzLPUXpPU5BXy3EdAEUAIVti22EORnf4YfOHKFtMSHkM8tkrYp2oAQQMpKlKZ5PZHIN3H202wf8_kMajfnlH_IRR0IVJRnfhkKEyPlKJvpFucdvIe59sAsAFZME.M-nnstwdzhz2PN_Hqi7CHQzo89ioJhaHStbyQsSxtfU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635113%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D3PwmGseZ5X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=3PwmGseZ5X&sp_cr=ZAZ
299,"HP 255R G10 Notebook (AMD Athlon Silver 7120U /8GB/512GB/DOS) 15.6-inch(39.6cm), Anti-Glare, HD Laptop, Radeon Graphics, Silver,1.52kg","â‚¹39,890tk",https://amazon.in//HP-255R-G10-15-6-inch-Anti-Glare/dp/B0GTWMP1CX/ref=sr_1_23?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.Ln_sjZiyRuUcaBG36UP7pDrhVEgt6bRspsDtz3BW3CL9IVKnCbsGyMvhWpgoHbe0xWNm20vaL8FYb4o0qOws5M7LJsCWBoE4cdeWqckF8iCSBfZ_9fHwd4odXS8dNpZ7M1JfpiYvbK854M_2NviihyXz-M7BDyalrqKVCmW3dIAikqnmH2uytrbuRwc9_kStTs3rIDlF3OrU_srmjxxiaZjjV8co6y1pZk8PZxweI04.5gyQcc9nSve-LbQ18aL9qPUadnTd1EqCN49odcATv1o&dib_tag=se&keywords=laptop&qid=1781635080&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
300,"HP OmniBook 7 OLED (Previously Pavilion Plus) Intel Core Ultra 5 255H (16GB LPDDR5,1TB SSD) 3K, 0.2 ms, 14''/35.6cm, Win11, M365, Office24, Meteor Silver,1.5kg, fr0789TU, 5MP Camera, Backlit AI Laptop","â‚¹1,03,490tk",https://amazon.in//HP-OmniBook-Previously-Pavilion-fr0789TU/dp/B0FP5NF7KR/ref=sr_1_227?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.13aG4csWgfYIcwtbLdkimymfDUG0zzSMYx6DEQLFHHKg0ik_WZhcEYMnY0oBgjIRaCCneKAoJD5dJGPFEqZgFE5SzwFJtJ1cNoHVe4IfopwZIc6CgzLPUXpPU5BXy3EdAEUAIVti22EORnf4YfOHKFtMSHkM8tkrYp2oAQQMpKlKZ5PZHIN3H202wf8_kMajfnlH_IRR0IVJRnfhkKEyPlKJvpFucdvIe59sAsAFZME.M-nnstwdzhz2PN_Hqi7CHQzo89ioJhaHStbyQsSxtfU&dib_tag=se&keywords=laptop&qid=1781635113&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
